输入长度,输出长度,并发数,输出tokens总吞吐,首tokens时延TP90（ms）,首tokens时延TP99（ms）,最大首tokens时延（ms）,平均首tokens时延（ms）,增量时延TP90（ms）,增量时延TP99（ms）,最大增量时延（ms）,平均增量时延（ms）
512.0,1024.0,256,4580.7425,4393.5747,7005.1322,7010.5846,1563.7149,57.7676,67.6585,310.7513,53.4815
1024.0,1024.0,72,2179.5371,3260.2596,4266.6543,4458.9341,896.4902,33.3347,37.1814,59.5338,31.739
1024.0,1024.0,96,2718.2273,3269.3213,5810.3863,5835.6163,1128.78,35.4902,37.9663,51.9408,33.5985
1024.0,1024.0,112,2996.8062,4324.8341,6368.1747,6641.4947,1157.419,37.3581,39.8876,164.2672,35.5121
1024.0,1024.0,128,2639.6908,4603.6846,7271.8793,7307.0863,1488.3683,48.4204,54.8471,1040.3654,46.0872
1024.0,1024.0,156,2608.3307,4349.5529,8423.5425,8425.8316,1881.5589,58.4813,73.9481,1040.4804,56.2404
1024.0,1024.0,200,2428.7691,5042.5307,9556.0453,9561.442,3182.6235,67.5014,267.9865,34969.675,72.3886
1024.0,1024.0,256,2371.7407,10180.0138,13839.845,13966.5216,5725.3228,77.3327,353.1341,34212.9195,81.277
2048.0,1024.0,1,43.9634,146.7329,201.8487,207.9727,83.5728,22.9983,23.5086,29.4267,22.6856
2048.0,1024.0,4,172.3322,322.3568,545.0078,545.0757,154.273,23.3206,24.2022,91.7924,23.0496
2048.0,1024.0,8,334.5849,1059.655,1060.9487,1061.1908,286.2813,23.9013,24.3382,29.8969,23.6239
2048.0,1024.0,16,664.6416,1324.446,2106.1091,2106.3398,459.0676,23.8907,24.655,40.5664,23.5335
2048.0,1024.0,24,910.2525,2415.6229,3048.2785,3049.3104,611.6655,26.0617,26.7201,40.1332,25.5888
2048.0,1024.0,32,1184.4747,2435.3982,3843.5538,3849.5843,740.4634,26.6656,27.4025,41.0451,26.0445
2048.0,1024.0,40,1327.3632,3343.1649,4884.4116,4885.1797,845.9703,29.8006,30.6096,48.6184,28.9383
2048.0,1024.0,50,1592.9121,4372.0134,6425.0492,6473.4565,1076.3137,30.612,31.3653,219.4617,29.7868
2048.0,1024.0,64,1939.8131,4389.5795,7462.1574,7644.7881,1209.4347,32.224,34.0779,54.9094,31.0675
2048.0,1024.0,72,2056.473,5412.4597,8920.0009,8941.7973,1443.049,34.1828,35.9094,56.0264,32.7672
2048.0,1024.0,96,2533.5809,6584.6902,10686.9266,11071.0799,1737.6877,36.7687,38.4314,55.258,34.9882
2048.0,1024.0,112,2717.4981,7772.9909,12921.2194,13323.5287,2045.8184,39.7034,42.6852,66.3532,37.74
2048.0,1024.0,128,2983.1332,7395.0392,13628.4584,14166.8078,2134.8539,41.358,47.3215,61.9076,39.2022
2048.0,1024.0,156,3258.4629,9567.9368,16808.6049,17521.9204,2710.69,45.7614,47.5103,71.434,43.2199
2048.0,1024.0,200,2737.5651,11913.0703,22295.2847,22611.6306,6664.322,52.6998,57.2611,21923.7567,55.5731
2048.0,1024.0,256,2351.6252,18634.1384,28587.4709,28861.4413,12504.8611,59.0965,83.348,50950.1332,69.5871
4096.0,1024.0,1,43.8921,274.1039,394.2655,407.6168,139.5269,22.8378,23.7606,31.2122,22.6675
4096.0,1024.0,4,169.6794,627.9085,1093.1761,1093.2421,258.121,23.4622,24.1302,35.8303,23.2826
4096.0,1024.0,8,325.1264,1645.9616,2176.2281,2176.3438,446.813,24.3415,24.9003,34.1976,24.0649
4096.0,1024.0,16,632.9953,2743.3961,4323.5575,4328.7301,758.8609,24.6168,25.3126,36.1687,24.2457
4096.0,1024.0,24,839.6375,3820.3207,6467.8983,6471.1851,1045.693,27.5351,28.4839,42.7231,27.0801
4096.0,1024.0,32,1074.2996,4849.6221,8013.2381,8050.4086,1254.8054,28.5267,29.6445,47.2666,27.9143
4096.0,1024.0,40,1203.2462,5838.634,9941.8794,10249.1947,1511.5764,31.8619,34.9383,55.8519,30.9174
4096.0,1024.0,50,1430.9787,7101.2135,13069.5809,13088.0641,1889.4012,32.778,34.3636,64.3382,31.8963
4096.0,1024.0,64,1714.2904,9113.8266,16275.6849,16300.8044,2250.21,34.7165,37.794,61.8851,33.54
4096.0,1024.0,72,1793.5642,9969.607,17711.7228,18246.0167,2469.8289,37.1579,38.7319,61.6864,35.8374
4096.0,1024.0,96,2154.4031,13111.2826,22606.3872,23070.959,3183.9639,40.5899,42.415,65.1319,38.9604
4096.0,1024.0,112,2296.4541,14195.081,25851.9586,26116.1482,3661.6013,44.2891,46.6296,68.2341,42.3461
4096.0,1024.0,128,1826.4906,16515.0749,29284.688,30307.5019,9385.1719,45.2776,60.8593,20433.7295,48.5897
4096.0,1024.0,156,1490.6255,26922.6042,35484.8348,36721.9106,11551.1409,48.3419,57.793,50170.0556,58.9638
4096.0,1024.0,200,1400.269,106202.0538,113224.1412,114195.2898,32626.6148,36.9236,38.5356,64.2723,34.9314
4096.0,1024.0,256,1552.3809,118709.477,125618.5628,126924.8001,49980.4817,46.5685,48.7856,79.4537,43.7406
